id,predicted
1872038,2 0 82
1872071,30 47 32
1872104,42 88 85
1872170,97 5 0
1872200,39 37 2
1872252,99 64 51
1872506,42 46 40
1872537,25 26 8
1872571,102 83 70
1872594,48 98 12
1872657,34 44 65
1872693,59 65 60
1872699,8 65 58
1872753,2 60 0
1872763,33 46 40
1872841,38 57 56
1872850,44 1 78
1872950,66 31 16
1872976,1 31 44
1873224,85 89 35
1873234,98 67 24
1873317,37 39 46
1873318,42 40 85
1873355,28 27 49
1873367,50 41 93
1873406,75 79 68
1873409,83 41 35
1873417,94 95 57
1873467,74 24 8
1873493,3 88 41
1873512,84 12 80
1873540,0 43 2
1873610,75 79 71
1873720,33 63 72
1873727,33 2 46
1873742,80 95 82
1873753,12 42 36
1873755,23 2 50
1873886,56 57 3
1873899,51 64 80
1873905,88 89 83
1873921,37 41 39
1873954,94 99 95
1873958,53 54 89
1874148,50 64 51
1874198,27 28 49
1874406,4 42 30
1874433,18 19 17
1874450,46 40 42
1874472,34 65 76
1874477,55 49 19
1874532,93 66 56
1874668,53 89 54
1874851,43 65 12
1874892,21 41 37
1874902,69 33 3
1874931,98 24 5
1874962,93 41 83
1875071,49 55 30
1875128,10 41 54
1875209,15 2 41
1875315,91 70 54
1875316,85 47 70
1875458,33 30 38
1875500,0 67 2
1875531,23 2 102
1875555,29 71 68
1875558,17 80 15
1875570,1 31 39
1875579,51 80 64
1875583,45 39 81
1875590,93 41 83
1875602,79 73 71
1875608,102 23 38
1875630,78 8 45
1875679,0 67 5
1875729,93 41 24
1875730,42 12 100
1875798,85 42 27
1875886,73 76 79
1875900,86 6 98
1875991,4 33 71
1876261,36 46 9
1876317,78 65 97
1876365,41 24 5
1876393,81 45 39
1876403,42 12 40
1876408,97 41 65
1876465,37 47 93
1876483,100 23 101
1876500,65 58 97
1876511,99 34 64
1876518,6 97 0
1876604,29 40 6
1876796,58 65 24
1876819,1 31 44
1876876,83 35 56
1876971,62 66 1
1876990,42 88 1
1877055,86 6 0
1877135,91 89 88
1877196,56 41 57
1877255,15 16 75
1877437,21 47 97
1877622,100 64 1
1877830,24 41 5
1877876,4 71 72
1877924,2 3 49
1877926,83 35 41
1878005,56 57 3
1878062,13 102 0
1878092,42 12 61
1878118,100 1 52
1878152,42 89 65
1878178,57 3 56
1878199,75 79 12
1878241,51 64 82
1878265,100 64 51
1878296,54 83 88
1878331,97 40 25
1878402,50 2 49
1878477,3 97 65
1878545,38 57 21
1878567,87 12 83
1878677,33 30 65
1878694,93 41 24
1878822,13 87 41
1878859,70 43 40
1878919,18 19 20
1878986,7 5 41
1879140,73 76 79
1879192,64 51 82
1879241,42 12 85
1879247,94 66 88
1879249,83 89 41
1879306,63 47 19
1879538,64 51 82
1879560,76 77 73
1879596,27 28 84
1879619,86 7 33
1879625,98 24 5
1879638,57 3 83
1879717,34 41 44
1879845,28 42 65
1879850,73 76 79
1879894,56 57 88
1879928,62 96 56
1880080,64 51 80
1880124,44 1 66
1880154,87 82 92
1880333,43 2 12
1880352,89 88 24
1880353,95 82 80
1880373,87 92 85
1880561,61 40 42
1880605,61 42 9
1880706,53 54 41
1880716,7 24 41
1880734,49 30 32
1880901,2 0 23
1880927,97 32 47
1880962,56 89 41
1881047,21 97 20
1881055,2 0 67
1881099,93 41 37
1881132,42 12 40
1881160,59 2 65
1881178,70 83 59
1881210,98 5 24
1881256,74 24 7
1881267,53 54 89
1881396,23 2 96
1881419,65 58 59
1881472,0 67 2
1881478,34 66 44
1881582,34 66 1
1881633,37 21 39
1881733,89 35 41
1881798,1 31 39
1882165,19 17 18
1882183,64 51 80
1882196,86 24 41
1882208,66 31 1
1882307,6 0 29
1882437,37 39 89
1882686,82 94 95
1882793,4 71 72
1882797,49 98 50
1882815,88 89 94
1882867,49 30 4
1883016,82 95 64
1883054,35 83 82
1883089,46 40 47
1883090,12 50 33
1883218,97 65 0
1883257,93 41 66
1883267,42 61 40
1883385,79 71 47
1883399,91 13 99
1883451,0 67 2
1883611,51 64 99
1883633,79 78 73
1883646,58 65 41
1883938,53 54 41
1884019,34 44 43
1884125,93 41 37
1884131,64 51 80
1884265,73 46 76
1884307,66 1 44
1884472,102 23 38
1884487,8 97 67
1884495,43 85 36
1884619,18 19 20
1884623,20 21 5
1884669,78 79 73
1884673,65 58 59
1884892,69 3 83
1885000,93 41 53
1885121,15 2 16
1885124,29 74 2
1885153,42 85 16
1885176,6 75 79
1885221,42 12 85
1885254,21 20 19
1885332,21 20 17
1885402,11 36 43
1885755,21 17 20
1885776,57 35 41
1885967,44 2 1
1885986,97 65 40
1886137,93 41 53
1886156,66 1 94
1886333,9 27 61
1886363,1 47 31
1886424,24 5 41
1886441,39 1 37
1886553,42 12 40
1886574,11 68 5
1886607,33 30 6
1886754,56 57 88
1886790,33 49 4
1886847,93 66 44
1886940,95 82 80
1886949,7 86 74
1887106,52 50 1
1887209,2 46 42
1887213,42 61 12
1887216,93 41 66
1887225,37 86 24
1887373,34 41 44
1887495,64 51 80
1887513,7 86 33
1887530,83 35 56
1887825,75 68 29
1887870,100 1 28
1887911,2 47 0
1888186,86 7 98
1888282,21 17 20
1888315,79 2 73
1888496,58 65 59
1888546,25 26 8
1888606,17 21 80
1888620,8 97 67
1888739,32 76 47
1888747,93 41 37
1888888,40 61 46
1889009,57 3 56
1889015,93 41 83
1889063,83 93 56
1889120,50 16 23
1889174,93 41 66
1889328,102 101 13
1889411,64 51 82
1889440,53 41 54
1889446,50 15 1
1889480,50 15 12
1889495,94 31 95
1889611,102 101 13
1889719,89 90 41
1889725,41 24 5
1889792,30 40 69
1889857,41 5 24
1889917,91 54 12
1890031,89 88 91
1890049,42 40 85
1890081,77 76 83
1890098,40 35 91
1890117,83 35 41
1890219,93 41 56
1890245,78 76 97
1890369,42 12 65
1890434,52 1 100
1890469,70 5 65
1890685,31 66 1
1890781,49 97 55
1890987,44 1 66
1891142,2 0 65
1891150,31 94 38
1891272,49 47 98
1891328,79 73 75
1891463,58 65 91
1891553,93 41 83
1891588,43 85 10
1891623,97 8 65
1891701,55 50 15
1891807,88 89 92
1891837,50 16 55
1891848,83 35 80
1891894,41 24 5
1892031,10 41 3
1892108,82 95 94
1892136,64 51 80
1892172,83 35 56
1892178,18 17 19
1892416,41 24 89
1892431,51 64 82
1892512,65 58 88
1892516,40 46 86
1892615,65 58 59
1892667,96 52 95
1892759,95 94 82
1892772,87 13 12
1892844,56 83 57
1892929,66 31 44
1892943,33 65 7
1893000,38 20 94
1893029,44 0 2
1893219,86 98 6
1893383,57 38 34
1893449,40 61 46
1893481,86 97 9
1893556,60 26 8
1893646,50 47 60
1893660,93 41 83
1893732,4 33 71
1893844,39 37 40
1894008,40 46 33
1894110,10 41 54
1894111,88 95 89
1894216,102 23 66
1894229,24 5 41
1894287,70 43 5
1894303,57 56 3
1894329,41 24 5
1894373,91 54 89
1894404,12 42 73
1894434,2 0 15
1894521,83 35 89
1894618,49 30 55
1895040,86 97 24
1895180,86 74 7
1895211,82 95 64
1895248,98 2 24
1895324,65 58 41
1895348,18 28 63
1895419,71 33 77
1895435,46 2 10
1895505,50 15 16
1895673,51 64 82
1895887,44 80 94
1895893,37 39 93
1895938,42 40 61
1895967,15 63 79
1896172,7 33 46
1896254,91 54 89
1896259,24 41 5
1896313,98 24 5
1896361,35 41 83
1896455,98 86 24
1896480,79 65 99
1896584,64 51 82
1896810,37 39 21
1896872,58 65 51
1897100,44 1 66
1897122,89 88 47
1897215,70 35 83
1897371,102 38 34
1897377,1 31 66
1897704,31 1 52
1897881,62 93 96
1897913,83 41 35
1897920,22 39 63
1897938,73 76 79
1897991,17 21 80
1898012,28 50 27
1898062,77 88 76
1898144,79 73 75
1898193,24 41 5
1898240,86 6 65
1898309,18 17 78
1898350,56 57 88
1898399,87 13 92
1898409,98 97 24
1898436,102 83 101
1898584,42 12 40
1898699,49 26 2
1899014,58 65 64
1899054,97 2 0
1899484,42 12 14
1899552,2 0 50
1899605,50 12 15
1899608,4 71 72
1899617,42 16 62
1899656,2 47 0
1899673,42 61 4
1899684,83 35 41
1899943,93 41 62
1899944,10 34 41
1899948,39 37 1
1900053,49 97 98
1900284,94 44 1
1900311,15 16 20
1900425,83 35 67
1900427,89 88 86
1900509,4 30 29
1900551,100 101 90
1900681,88 89 92
1900750,69 86 3
1900817,43 85 30
1900878,36 11 9
1900895,33 2 80
1900944,74 24 5
1901003,19 18 20
1901021,75 79 71
1901024,40 97 42
1901147,79 76 73
1901173,63 23 77
1901249,47 68 11
1901377,97 40 65
1901444,33 7 3
1901472,42 40 12
1901478,23 2 80
1901501,65 58 59
1901506,25 26 8
1901656,51 64 95
1901733,82 51 2
1901812,88 89 3
1901835,59 4 65
1901876,23 2 88
1901903,42 85 16
1901960,2 16 43
1902028,33 30 32
1902057,38 49 45
1902068,79 73 75
1902189,17 80 15
1902319,91 99 54
1902334,98 86 24
1902397,9 11 32
1902421,57 3 56
1902516,80 2 95
1902614,65 58 3
1902624,3 42 36
1902654,67 0 89
1902731,63 1 39
1902794,69 3 6
1902873,47 1 39
1902955,97 65 8
1903020,2 65 60
1903074,23 2 102
1903185,3 57 41
1903255,87 99 13
1903296,95 82 80
1903327,38 57 102
1903508,59 65 58
1903657,42 12 35
1903658,41 24 5
1903784,71 33 4
1903803,100 31 64
1903822,48 36 11
1903827,83 94 89
1903831,35 83 41
1903854,26 49 28
1903880,55 18 50
1903923,15 16 55
1903948,86 7 5
1904021,12 42 77
1904133,38 45 31
1904187,91 12 54
1904382,44 34 1
1904431,54 53 37
1904611,41 24 5
1904662,41 93 24
1904693,63 47 1
1904761,37 39 93
1904777,51 64 82
1904788,93 41 39
1904802,19 18 93
1904884,64 99 51
1904934,63 99 64
1904938,87 92 13
1904955,78 79 65
1905021,62 44 42
1905036,93 56 41
1905098,51 64 80
1905099,79 71 75
1905107,50 16 88
1905174,32 27 33
1905224,93 41 56
1905371,34 35 65
1905408,18 17 19
1905520,97 65 5
1905594,97 5 68
1905602,35 83 41
1905610,35 83 56
1905691,86 97 37
1905859,25 97 8
1905871,53 54 41
1905875,93 83 41
1905929,43 36 46
1905938,35 83 88
1906035,101 87 99
1906036,1 100 66
1906134,59 41 66
1906177,81 42 1
1906233,35 83 41
1906321,40 61 46
1906343,75 6 79
1906571,47 36 32
1906597,73 76 5
1906685,80 17 95
1906746,32 33 30
1906755,96 80 95
1906795,42 12 61
1906875,38 62 97
1906894,88 89 54
1906904,50 55 16
1906927,37 39 8
1906995,53 54 89
1907030,15 16 5
1907094,46 40 11
1907110,31 1 66
1907208,27 28 9
1907223,88 89 92
1907316,56 57 101
1907493,99 91 13
1907582,13 91 51
1907602,95 64 82
1907609,37 47 39
1907741,37 41 39
1907776,53 54 41
1907889,1 31 44
1907922,86 97 24
1908051,81 97 33
1908126,59 58 65
1908168,94 82 95
1908221,53 54 90
1908297,50 16 15
1908378,2 0 74
1908381,42 12 44
1908616,86 24 89
1908674,93 41 66
1908680,93 44 41
1908713,20 21 19
1908752,62 92 83
1908804,11 36 9
1908864,58 65 44
1908930,23 2 16
1908959,64 51 80
1909111,38 57 94
1909208,46 40 2
1909261,18 47 50
1909285,1 31 44
1909321,97 40 65
1909346,23 2 67
1909384,24 41 74
1909453,42 100 96
1909507,18 78 26
1909515,3 97 83
1909571,34 65 44
1909754,65 33 5
1909817,63 19 25
1909857,45 78 83
1909862,86 5 98
1909908,93 41 83
1910021,42 61 40
1910063,56 57 41
1910090,34 44 45
1910123,91 54 99
1910228,30 97 32
1910232,93 41 83
1910417,42 61 40
1910459,79 2 74
1910481,33 6 40
1910501,64 51 82
1910581,2 0 80
1910675,86 97 8
1910691,4 33 71
1910812,31 93 66
1910893,37 21 92
1911069,33 42 4
1911151,13 91 51
1911199,102 23 56
1911213,97 5 8
1911404,44 1 34
1911511,37 93 97
1911515,70 12 48
1911519,3 10 97
1911535,17 80 21
1911552,51 64 82
1911566,56 57 41
1911645,50 33 88
1911776,47 63 68
1912073,86 89 24
1912093,59 65 2
1912123,102 101 13
1912186,87 13 95
1912233,85 13 41
1912276,93 41 37
1912373,31 66 1
1912399,41 24 5
1912672,55 98 49
1912721,25 26 8
1912984,56 57 3
1913084,58 65 59
1913201,1 31 66
1913238,41 24 89
1913252,50 2 63
1913323,41 24 53
1913362,100 64 99
1913598,65 58 34
1913716,59 2 65
1913788,41 35 83
1914039,10 2 40
1914080,18 19 20
1914254,56 57 41
1914267,72 4 28
1914390,9 42 36
1914429,86 98 24
1914446,35 83 95
1914515,86 98 24
1914517,40 46 61
1914610,2 0 23
1914638,80 2 95
1914655,38 102 23
1914749,79 78 73
1914973,15 16 80
1914976,93 41 37
1915013,10 43 40
1915149,31 1 41
1915164,34 44 66
1915177,22 39 12
1915178,43 11 36
1915288,83 35 67
1915316,3 88 41
1915549,68 29 30
1915717,51 64 82
1915773,33 42 46
1915809,50 64 33
1915950,81 63 45
1916045,51 64 99
1916111,93 41 83
1916161,45 78 31
1916199,42 12 40
1916253,102 101 13
1916260,91 89 54
1916340,41 24 5
1916405,58 65 24
1916456,39 45 41
1916471,102 51 3
1916737,10 52 78
1916861,39 37 19
1916891,93 83 41
1916911,70 48 100
1917041,61 40 46
1917206,78 97 10
1917284,15 20 16
1917363,47 16 2
1917419,1 31 63
1917446,91 54 13
1917509,15 2 43
1917587,80 2 51
1917659,1 66 47
1917727,100 52 40
1917764,35 41 83
1917926,38 52 23
1918000,22 63 48
1918014,52 97 45
1918049,83 35 41
1918164,65 58 59
1918166,37 39 41
1918171,40 61 42
1918242,94 95 88
1918255,24 5 41
1918298,93 31 39
1918713,30 47 68
1918759,57 3 53
1918771,86 7 6
1918869,65 58 59
1918898,3 41 83
1918909,79 75 73
1918921,63 47 18
1919096,88 89 65
1919169,56 57 41
1919243,28 93 27
1919284,3 41 65
1919316,83 35 56
1919346,31 66 1
1919455,71 33 72
1919481,69 3 83
1919556,81 45 97
1919687,94 95 99
1919773,65 58 59
1919872,83 56 35
1919895,91 54 89
1919897,86 37 24
1919914,69 3 59
1919920,37 39 21
1919944,100 1 31
1919961,5 97 0
1919964,44 78 65
1919979,23 2 30
1920224,2 97 76
1920249,37 40 63
1920409,65 58 59
1920443,48 40 46
1920469,65 34 58
1920476,39 45 37
1920554,18 20 19
1920721,0 2 67
1920736,12 49 69
1920791,97 25 38
1920873,5 2 97
1920936,34 65 35
1920977,19 37 41
1921111,66 57 1
1921133,86 24 97
1921151,12 42 15
1921281,45 52 78
1921399,82 51 95
1921410,65 58 59
1921491,33 13 40
1921610,65 58 82
1921612,70 85 4
1921770,66 31 54
1921877,2 15 80
1921943,45 83 35
1921991,101 54 87
1922011,46 40 42
1922176,42 52 12
1922201,43 64 70
1922368,65 58 34
1922378,60 26 78
1922437,65 58 59
1922463,61 40 9
1922464,2 0 67
1922548,58 65 91
1922678,1 102 66
1922720,79 71 73
1922898,42 27 16
1923339,100 31 1
1923351,88 89 37
1923404,64 51 80
1923444,39 41 5
1923470,53 54 89
1923572,65 58 67
1923573,93 41 66
1923714,89 41 88
1923913,31 66 1
1923922,28 80 27
1923994,83 35 95
1924176,3 52 100
1924339,42 88 85
1924399,65 58 89
1924427,37 86 89
1924629,75 79 68
1924682,82 95 80
1924764,37 41 39
1924775,41 24 5
1924782,83 35 41
1924836,55 50 32
1924854,29 6 97
1924895,43 86 97
1924900,43 85 11
1924911,17 21 15
1925407,41 57 89
1925422,83 35 89
1925424,84 26 0
1925456,73 5 98
1925493,83 41 35
1925619,102 101 38
1925631,97 65 58
1925652,97 40 24
1925679,3 57 39
1925818,13 102 56
1925885,93 41 83
1925985,76 77 74
1925995,76 43 77
1926031,88 89 94
1926077,87 13 92
1926084,51 64 82
1926159,92 88 97
1926195,2 0 74
1926203,93 41 66
1926239,73 76 74
1926245,94 88 96
1926379,13 56 41
1926399,57 95 88
1926470,101 99 13
1926504,27 28 9
1926572,30 33 15
1926787,79 75 73
1926886,72 71 9
1926901,47 68 11
1926923,86 7 6
1926960,37 39 41
1927019,74 24 2
1927161,81 18 33
1927396,64 51 80
1927486,67 0 65
1927632,1 31 44
1927679,97 5 68
1927681,40 46 61
1927696,83 35 67
1927782,18 77 73
1927824,34 95 35
1927862,50 16 88
1927880,34 31 1
1928042,78 52 97
1928304,49 38 2
1928311,40 46 61
1928567,38 55 49
1928683,16 53 50
1928818,24 41 5
1929053,93 41 39
1929090,79 71 75
1929150,49 4 32
1929248,32 33 30
1929301,4 33 2
1929378,51 64 82
1929455,56 57 83
1929461,83 35 65
1929472,89 88 54
1929509,58 65 59
1929872,0 5 97
1930012,97 20 19
1930022,57 83 56
1930053,9 32 79
1930064,31 1 66
1930066,64 51 95
1930068,9 79 47
1930222,26 25 49
1930300,37 21 39
1930401,33 7 40
1930414,51 64 80
1930429,71 33 29
1930488,93 41 66
1930542,12 42 15
1930617,63 19 77
1930626,51 64 99
1930738,102 101 3
1930836,56 57 41
1930885,85 94 35
1930928,64 51 83
1930959,65 58 93
1930968,41 24 5
1930984,68 30 97
1931002,41 24 5
1931055,93 41 83
1931086,80 95 38
1931138,51 64 80
1931175,102 38 83
1931198,53 54 89
1931224,45 78 17
1931590,87 13 92
1931702,93 41 66
1931708,59 65 58
1931786,41 39 37
1931806,79 73 71
1931852,2 0 15
1931954,98 5 24
1931984,12 2 36
1932026,24 89 5
1932029,36 11 47
1932328,98 43 46
1932449,42 12 16
1932600,63 47 5
1932635,80 23 95
1932672,47 2 46
1932688,34 13 41
1932799,65 58 59
1932872,51 64 82
1932885,93 41 66
1932897,60 46 2
1932924,18 20 19
1932947,97 40 25
1932949,96 94 95
1932989,3 102 65
1933006,35 83 89
1933085,65 58 88
1933158,49 4 97
1933161,57 3 56
1933215,97 65 58
1933224,41 24 89
1933340,69 41 1
1933366,58 65 59
1933368,31 1 66
1933413,41 24 89
1933512,40 79 97
1933546,5 41 24
1933660,71 79 75
1933880,91 54 89
1933914,84 42 0
1933972,31 1 66
1934009,88 89 53
1934015,50 88 55
1934041,2 0 79
1934206,18 20 19
1934229,2 46 59
1934239,97 25 40
1934333,37 39 74
1934489,45 39 41
1934520,0 23 68
1934678,86 24 97
1934680,49 18 32
1934690,41 24 5
1935082,2 79 0
1935104,15 2 16
1935131,88 89 95
1935223,65 58 2
1935341,49 50 55
1935385,41 24 5
1935441,53 54 41
1935442,65 58 46
1935575,37 89 41
1935629,78 65 45
1935641,93 41 83
1935665,42 61 12
1935804,85 35 64
1935811,91 13 54
1936182,93 41 56
1936208,37 41 88
1936417,1 44 31
1936449,1 39 45
1936489,0 67 2
1936492,74 24 5
1936542,9 27 15
1936727,71 2 4
1936728,42 12 52
1936770,38 57 94
1936806,93 83 41
1936812,89 88 83
1936822,20 21 18
1936823,52 1 100
1936839,18 17 19
1937065,98 86 24
1937152,5 24 41
1937218,41 83 24
1937281,94 88 2
1937429,19 15 18
1937488,78 42 80
1937531,5 41 24
1937628,53 54 91
1937701,58 65 59
1937749,24 41 5
1937833,0 67 2
1937854,40 46 61
1937880,82 94 95
1937913,4 71 33
1937968,96 95 94
1938046,23 2 43
1938083,86 7 97
1938273,84 63 26
1938377,97 5 0
1938483,30 74 37
1938487,78 79 74
1938600,26 25 24
1938601,4 72 69
1938754,17 21 45
1938905,63 2 23
1939090,2 0 79
1939163,35 83 67
1939176,97 65 58
1939287,93 41 83
1939345,35 83 41
1939400,60 73 78
1939440,83 65 79
1939494,51 64 80
1939498,24 5 41
1939535,2 0 4
1939566,102 101 13
1939609,1 31 45
1939646,30 97 23
1939755,49 30 86
1939889,45 52 81
1940013,87 13 92
1940053,51 64 44
1940087,59 65 2
1940138,41 93 10
1940155,56 35 57
1940307,83 89 93
1940362,40 46 97
1940371,42 91 40
1940464,37 47 30
1940604,42 12 85
1940820,49 4 76
1940941,38 94 80
1941021,49 30 99
1941040,0 67 2
1941113,59 65 58
1941129,41 24 83
1941255,93 41 83
1941326,83 56 93
1941511,80 2 83
1941605,93 41 39
1941639,83 35 67
1941664,75 71 2
1941696,30 33 86
1941722,5 41 0
1941797,100 96 102
1941823,41 89 24
1941972,46 40 47
1942030,51 64 80
1942072,80 95 83
1942098,88 94 96
1942213,38 49 76
1942241,56 57 88
1942283,2 0 67
1942318,24 98 5
1942431,43 2 98
1942439,9 47 27
1942476,22 20 15
1942543,49 26 4
1942596,8 97 25
1942623,56 57 88
1942703,97 6 0
1942720,83 41 93
1942793,57 3 56
1942904,5 24 41
1942930,37 97 74
1942946,94 24 80
1942999,9 2 98
1943109,97 5 40
1943130,63 47 1
1943208,44 1 31
1943218,92 101 88
1943270,8 67 74
1943289,52 95 94
1943357,51 64 82
1943360,64 51 95
1943511,33 30 42
1943522,80 64 51
1943545,71 33 72
1943637,67 0 65
1943720,49 26 98
1943759,78 65 74
1943791,100 45 5
1943936,46 43 11
1944013,51 64 80
1944024,6 97 98
1944027,38 57 62
1944072,42 61 12
1944098,102 100 101
1944160,83 53 99
1944171,62 89 88
1944255,41 89 24
1944415,34 83 41
1944432,8 97 0
1944443,93 41 83
1944663,33 30 42
1944680,87 92 85
1944883,75 71 68
1944910,10 41 54
1944972,0 67 2
1945045,62 93 56
1945087,97 68 5
1945138,41 93 83
1945146,48 98 92
1945257,4 33 97
1945301,70 91 3
1945455,83 41 24
1945569,12 42 15
1945602,86 7 98
1945774,50 2 15
1945790,68 97 75
1945792,83 41 67
1945945,95 94 18
1946042,92 88 87
1946049,18 94 23
1946130,30 86 85
1946283,94 82 1
1946349,57 3 38
1946551,73 76 79
1946719,49 4 30
1946804,74 97 2
1946861,31 1 100
1946886,62 96 2
1946970,93 41 66
1946975,53 89 83
1946977,54 53 90
1947024,65 98 12
1947351,46 40 11
1947353,15 2 86
1947449,38 57 83
1947504,2 23 0
1947573,95 80 94
1947627,98 24 5
1947701,30 33 32
1947750,6 75 68
1947766,6 68 15
1947777,7 86 2
1947857,56 57 88
1947967,92 37 65
1948099,4 72 71
1948109,44 34 1
1948146,40 61 42
1948263,15 83 3
1948286,41 24 62
1948339,2 0 67
1948504,80 28 95
1948531,102 85 101
1948608,47 1 2
1948630,49 47 98
1948680,93 66 23
1948681,18 19 81
1948696,40 46 42
1948736,67 0 88
1948739,85 42 43
1948830,18 19 17
1948850,91 54 89
1948853,15 16 47
1948921,38 62 83
1949153,91 54 53
1949166,25 8 26
1949193,67 0 65
1949216,46 83 7
1949323,49 26 47
1949358,15 75 30
1949521,3 94 33
1949610,83 93 35
1949660,83 35 3
1949765,75 68 79
1949818,8 97 67
1949839,41 54 57
1949965,85 42 97
1950033,37 30 74
1950088,2 74 0
1950092,14 88 13
1950133,58 65 59
1950183,46 2 43
1950193,91 54 89
1950466,42 44 66
1950477,47 46 40
1950521,18 19 17
1950745,43 70 85
1950775,83 58 35
1950786,62 83 85
